,label,tweets
26006,4,tjeck out my facebok fanpage
26007,4,stupid burn being itchy n stuf scratched off the protective layer of dead skin well at least i know now it was a small 2nd degree burn
26008,4,im a camera collector i love cameras can we be friends
26009,4,mariah i live for the obsessed single cover lol 12 more hrs mimi
26010,4,broz before hoez and snitches get stitches lol i love those sayings
26011,4,is freaking out leaving so son
26012,4,ihate when a dude snores like a truck and acts like im wrong for kicking him so i can sleep
26013,4,eatin cireng wit mamom amp brother while in turnin dvd onyepwe re gonna watchagain
26014,4,miler well i might not be jacks night nanny but i can keep you company
26015,4,im glad yal are here in dalas when are yal rehearsing tomorow
26016,4,your english twitter friends would call this mot fingers crosed
26017,4,hey yeh sure come over to mine
26018,4,goodnight twitter early to rise tomorrow boo loll
26019,4,and now i lay me down to sleep may everyone dream of sugar plums and cotton candy praying my wounds heal before thursday night night xo
26020,4,congrats grand scheme you rock killer party on saturday night your collection is dope
26021,4,this weekend was pitifulbeing on my period and the third wheel made for a shitty vacay it did nt blow entirely but i just wanna be home
26022,4,blah i know and i was just up to running a mile and a half consistantly oh well il get back  it do nt you worry
26023,4,hahahah when that happens keep it a secret from the chinese u wont noe when they erect the great firewall again
26024,4,lol alright that a good idea yo
26025,4,lolol  you did ask happy tuesday from england
26026,4,to those that care thank you you all are amazing and awesomeand a special thanks to marie for being the first to sing to me
26027,4,haha belehudson will be there on thurs and il be home on friday
26028,4,off to gym get a new training schedule
26029,4,lmao i know but if you were youd still be my favorite lol
26030,4,loaded new pic so conducting test
26031,4,watching peter pan and missing my east coast boys looking forward to a 3 am call from them in washington dc
26032,4,ha ha thanks lina i thought it was funny
26033,4,is bored outa my mindsomebody get at me
26034,4,ah ok right just 5 minutes blonde then  the time to dry it all and red you go deal
26035,4,tweet 16500 has to go to making today a great day  for everyone
26036,4,patinson twilight is really awesome you re really handsome
26037,4,hehehe you re giving me ideas
26038,4,good morning buenos dias cofe and a busy day ahead  plus it a lovely day at london sunny and 18âº
26039,4,mraz i love your blog thank you so much for sharing know i ask myself what i will do to transform the world
26040,4,many mons love the song and video regards from sweden
26041,4,is over we re gonna watch a movie
26042,4,this summer has been very social for me amp i love it i always have plans to fill my time
26043,4,try the hokie pokie
26044,4,goodnight twitter early to rise tomorrow boo loll
26045,4,mm  so tired this morning dunno why but it sucks  i might go back to bed for like 20 minswhatever need to get ready first
26046,4,haveyouever got super drunk and smoked like 2 boxes of cigarettes back to back in like 10min rockstar
26047,4,follow me follow you
26048,4,im sitting here and waiting for better times and fixing up my facebok whit twitter
26049,4,keep telling yourself that if it helps you sleep at night
26050,4,you can plug and eat the fruits and vegies that you grow in petsociety col fb
26051,4,damn pigeons i have a friend who found many different ways to get rid of them he can even make it look like an accident
26052,4,yup it was either that or quotswep the legquot
26053,4,im supposed to list my name in the philipines it too late to realize i have enlisted my name in singapore hahaha lol
26054,4,o thank you
26055,4,away to school
26056,4,lol nice to see tna has a hardcore fan
26057,4,im a grown man now haha im gonna hit the sack sweet dreams morgan hugs and kisses from me to you night
26058,4,at work first day
26059,4,hey mama i gots me a twitter
26060,4,warm fuzies
26061,4,nomore see you guys on sunday oh and monday ca nt wait
26062,4,hey dat can pertain 2 a relationship also kinda hit a nerve
26063,4,hmis this all about status updates
26064,4,hm i dunno really haha i guess just telling people to follow me if you think im follow worthy that can helpyayface
26065,4,hahaman deno would nt be great without the uratarosrewatching kamen rider deno laterhaha
26066,4,aw shnap jublies all day
26067,4,np just keep on posting inspirational quotes
26068,4,well welcome back beautiful
26069,4,happy bday
26070,4,ha ha ha i love law and order to what a coincidence
26071,4,cali i could not fix it becuase i did not have the right camble so my boss is taking it into a shop today fingers crosed
26072,4,paris and the sun
26073,4,ofice ghar ma bhaye ta chair mai hudina thiye ni
26074,4,i just did 330 jumps on the skipping rope and a few squats now enjoying a sliced apple and some water
26075,4,thanks for the kfc ad it was awesome
26076,4,trouble is my wife family is from sa but they emigrated to oz best and worst etc
26077,4,ahah and ill be the first person in san jose yay
26078,4,happy birthday dad i love you lt3
26079,4,happy birthday to
26080,4,working out tomorrow have some good plans for something else two
26081,4,nice does nt even begin to describe that thingthat gotta be my new favorite amp yeah happy dub dreams are comin my way 2nite
26082,4,im shocked u know bout themkana u so fresh
26083,4,thanks for following me love your boks btw im a novelist too in my country hehe
26084,4,6hrs of stage management today dead but alive freaked cos we only have two weeks til we go live wish us luck
26085,4,i have lots of jobs but the pay part is nt really part of them right now come on chaingang and just
26086,4,fell off my chair laughing  when i read yr comment  looks like hugh laurie u have a new folowe fan
26087,4,having midnite drink with   and other guys in denys
26088,4,yanks on bus talking about tube know way around pretty well pronouncing edinburgh as edinboro  amp   so easily you
26089,4,hi im back home waking in the middle of the night like i did during reunion wekend but this time with all my stuff
26090,4,whats tonkatsu educate us on your cuisine
26091,4,call me and il give you directions if it too late then come in the morning or just spend the night tonight
26092,4,nighty night
26093,4,thank you
26094,4,cochina40 i did nt know you were online good knight
26095,4,watched fanboys again tonight that movie makes me happy and proud to be a geek
26096,4,my eyes are slowly decendingcalin it a nite tweps sweet dreams
26097,4,just downloaded the new jonas cd this is pure bliss i have to wake up at 6 tomorow ugh godnight
26098,4,really he did i will tell him not too on today show il tell him to be nice to his sister
26099,4,listening to the platters
26100,4,what the new phone model using the one with 200 647 rest in peace dah
26101,4,thanks
26102,4,we will be posting a super sweet nyc engagement session first thing in the am so be sure to check back for now we need slep
26103,4,i am reading glen beck new book common sense which just got sent to my kindle
26104,4,talked to an old friend tonight it was nice
26105,4,favorite part of my day
26106,4,beer pong on a monday with ash sky and scary
26107,4,i know i already get it
26108,4,that ad to get more twitter followers seems like phishing not by you but the people behind that site  it not twiter
26109,4,i am blessed if you stop to think about it you realize the good really does outweigh the bad which does not seem so bad after all
